"x"
0.151857142857143
0.231380952380952
0.28752380952381
0.293095238095238
0.391238095238095
0.498904761904762
0.584380952380952
0.464714285714286
0.404238095238095
0.379904761904762
0.371666666666667
0.336714285714286
0.510857142857143
0.65047619047619
0.615380952380952
0.54152380952381
0.338238095238095
0.281857142857143
0.283142857142857
0.513238095238095
0.518666666666667
0.497761904761905
0.435142857142857
0.424857142857143
0.381428571428571
0.419238095238095
0.40847619047619
0.431761904761905
0.381904761904762
0.311571428571429
0.274761904761905
0.232047619047619
0.158190476190476
0.218714285714286
0.199809523809524
0.147809523809524
0.159952380952381
0.143047619047619
0.0983809523809524
0.0896666666666667
0.0126190476190476
0.0147142857142857
0.000380952380952381
0.000380952380952381
0.000380952380952381
0.000380952380952381
0.000333333333333333
0.000380952380952381
0.000523809523809524
0.000380952380952381
0
0
0
0
0.00228571428571429
0.000428571428571429
0.000476190476190476
0.0133809523809524
0.0138095238095238
0.010047619047619
0.0173809523809524
0.0127619047619048
0.0141428571428571
0.0194761904761905
0.0116190476190476
0.0188095238095238
0.0261428571428571
0.0141428571428571
0.000333333333333333
0.024952380952381
0.0553809523809524
0.0223333333333333
0.00285714285714286
0.021952380952381
0.00847619047619048
0.00333333333333333
0.000571428571428571
0.000428571428571429
0.000476190476190476
0.00442857142857143
0.000380952380952381
0.000380952380952381
0.00195238095238095
0.00347619047619048
0.000428571428571429
0.000380952380952381
0.000380952380952381
0.000380952380952381
0.000380952380952381
0.000380952380952381
0.000380952380952381
0.000380952380952381
0.000380952380952381
0.000380952380952381
0.000380952380952381
0.000714285714285714
0.000714285714285714
0.000761904761904762
0.000714285714285714
0.000761904761904762
0.0131904761904762
0.0133333333333333
0.0107619047619048
0.0297142857142857
0.0290952380952381
0.0268571428571429
0.150904761904762
0.25352380952381
0.355857142857143
0.453428571428571
0.424380952380952
0.646761904761905
0.684857142857143
0.620428571428571
0.541238095238095
0.475428571428571
0.576809523809524
0.600666666666667
0.615190476190476
0.405619047619048
0.475666666666667
0.77647619047619
0.832571428571429
0.728095238095238
0.462238095238095
0.533380952380952
0.303571428571429
0.198047619047619
0.315761904761905
0.25747619047619
0.191095238095238
0.384047619047619
0.31347619047619
0.286666666666667
0.141142857142857
0.0477619047619048
0.0366666666666667
0.0221904761904762
0.00876190476190476
0.00119047619047619
0.000428571428571429
0.000428571428571429
0.0153809523809524
0.112761904761905
0.075047619047619
0.0239047619047619
0.000380952380952381
0.0522857142857143
0.0461904761904762
0.0878571428571429
0.142428571428571
0.168095238095238
0.315142857142857
0.406
0.483714285714286
0.52852380952381
0.502238095238095
0.35952380952381
0.360047619047619
0.359428571428571
0.237809523809524
0.195571428571429
0.094952380952381
0.0414761904761905
0.0342857142857143
0.0864285714285714
0.013952380952381
0.00823809523809524
0.0167142857142857
0.00766666666666667
0.000285714285714286
0.000380952380952381
0.000428571428571429
0.000428571428571429
0.00166666666666667
0.0176190476190476
0.0526190476190476
0.000285714285714286
