"t=17(t0=16)","t=18(t0=17)","t=19(t0=18)","t=20(t0=19)","t=21(t0=20)","t=22(t0=21)","t=23(t0=22)","t=24(t0=23)","t=25(t0=24)","t=26(t0=25)","t=27(t0=26)","t=28(t0=27)","t=29(t0=28)","t=30(t0=29)","t=31(t0=30)","t=32(t0=31)","t=33(t0=32)","t=34(t0=33)","t=35(t0=34)","t=36(t0=35)","t=37(t0=36)","t=38(t0=37)","t=39(t0=38)","t=40(t0=39)","t=41(t0=40)","t=42(t0=41)","t=43(t0=42)","t=44(t0=43)","t=45(t0=44)","t=46(t0=45)","t=47(t0=46)","t=48(t0=47)","t=49(t0=48)","t=50(t0=49)","t=51(t0=50)","t=52(t0=51)","t=53(t0=52)","t=54(t0=53)","t=55(t0=54)","t=56(t0=55)","t=57(t0=56)","t=58(t0=57)","t=59(t0=58)","t=60(t0=59)","t=61(t0=60)","t=62(t0=61)","t=63(t0=62)","t=64(t0=63)","t=65(t0=64)","t=66(t0=65)","t=67(t0=66)","t=68(t0=67)","t=69(t0=68)","t=70(t0=69)","t=71(t0=70)","t=72(t0=71)","t=73(t0=72)","t=74(t0=73)","t=75(t0=74)","t=76(t0=75)","t=77(t0=76)","t=78(t0=77)","t=79(t0=78)","t=80(t0=79)","t=81(t0=80)","t=82(t0=81)","t=83(t0=82)","t=84(t0=83)","t=85(t0=84)","t=86(t0=85)","t=87(t0=86)","t=88(t0=87)","t=89(t0=88)","t=90(t0=89)","t=91(t0=90)","t=92(t0=91)","t=93(t0=92)","t=94(t0=93)","t=95(t0=94)","t=96(t0=95)","t=97(t0=96)","t=98(t0=97)","t=99(t0=98)","t=100(t0=99)","t=101(t0=100)","t=102(t0=101)","t=103(t0=102)","t=104(t0=103)","t=105(t0=104)","t=106(t0=105)","t=107(t0=106)","t=108(t0=107)","t=109(t0=108)","t=110(t0=109)","t=111(t0=110)","t=112(t0=111)","t=113(t0=112)","t=114(t0=113)","t=115(t0=114)","t=116(t0=115)"
0.502632238166984,0.269883307747067,0.571461617517145,0.718440656704157,0.599624537986335,0.746058952992461,0.402532706891555,0.575147115349196,0.276037216652672,0.661550389601987,0.50784612949087,0.834452917061453,0.775899843627921,0.556924868919044,0.252361428921808,0.871889855591862,0.757759633310515,0.550067070733193,0.731190135075916,0.945357327286509,0.890865021150173,0.901008714991719,0.837158039885988,0.560976004178176,0.931409184704656,0.951608429824463,0.899417253245683,0.943649799593757,0.829008113636584,0.859805450214,0.911238091690022,0.80012410850055,0.7340406310089,0.541331608304751,0.635309499732629,0.908568186665281,0.588914041676256,0.785390385055103,0.579949249723805,0.62026001468448,0.698452228207758,0.849043499485989,0.628906384674955,0.499527148052101,0.462991801175458,0.320970452359466,0.484117144159522,0.20830438042126,0.687019240252971,0.58234878867456,0.579523994944287,0.934130856376881,0.697516168610242,0.106459367311143,0.705554901591134,0.676442659643253,0.461745556525908,0.906646138460537,0.478911451549958,0.165810364018798,0.496207810633514,0.0600993256321499,0.367279189481104,0.895802545390783,0.214168772924084,0.616545631080535,0.119795513322205,0.079558081551878,0.242365871787958,0.113890624450345,0.372503080959442,0.138023174089733,0.418398926460976,0.0281504081531774,0.13795857938916,0.37730458204052,0.271639140651883,0.124255815374286,0.219924957736784,0.0871770779886859,0.185812184078659,0.414350188435729,0.143581779348878,0.230661102965571,0.545535017255185,0.0778999861513119,0.430649952206533,0.570183326555136,0.187020309085323,0.0741434660747039,0.356024864495682,0.71899423076169,0.681767939723358,0.0558915434323047,0.608897147403027,0.656386809979625,0.115748029909531,0.721743547282623,0.634747598166105,0.27862789339043
0.530571407133951,0.544868282138726,0.402053506562072,0.696274591041349,0.575793506062616,0.248334855332456,0.316670891809312,0.260899481342706,0.809970108408195,0.620030489226174,0.538454600935205,0.654768165494059,0.727002223561747,0.702093620970751,0.403505413525461,0.93211027791322,0.592522488624873,0.682475208206674,0.676689825957624,0.69746437821338,0.853773928126712,0.825584879991444,0.839370897574865,0.767929693188665,0.775096367217501,0.917808255306424,0.850415765359005,0.73279244149306,0.90255981726452,0.634464370118063,0.966779158004394,0.685681804609365,0.695323651946552,0.732319052970773,0.831418041585206,0.747831843985938,0.932738478097114,0.808181482631337,0.495422892020328,0.799962484378814,0.717056368112571,0.63373374308705,0.809508499687169,0.621999476045691,0.308331376632847,0.649438318809443,0.876409639888159,0.518003763554134,0.423886677748024,0.413144062428306,0.719906741146583,0.572697562960154,0.526622671626727,0.447257531852215,0.274591076587046,0.11834675338389,0.770894085950109,0.594475689289434,0.319039435763275,0.105268146684137,0.416719606281218,0.257872581109478,0.112413575064528,0.664549414135259,0.195696376032917,0.651781002768013,0.0296426583806636,0.0887497862248722,0.476004704216563,0.239420659838041,0.239242999166231,0.123293255342265,0.201955053729111,0.0656980755728065,0.136381986618536,0.167294072508433,0.354819197112344,0.136428108247251,0.334252426932713,0.0651866257563234,0.591550950705832,0.158964623229386,0.0740691321258969,0.356728589625998,0.26334659071535,0.207281094270459,0.513694407947594,0.260397345054535,0.283396368669038,0.379763181107971,0.505322507751468,0.806822737433378,0.64467764949708,0.096681348324395,0.576670868385212,0.592551241307357,0.453073381984778,0.788822833106221,0.491731571323714,0.1283549421101
0.690464282987547,0.105022719342912,0.72755249080209,0.679543150854427,0.537459764400605,0.629942214626279,0.506578572315693,0.530358473830456,0.373514738375168,0.857650625445049,0.200523381088282,0.720212019081634,0.76781033172724,0.682956147107702,0.739651906856633,0.821483967881032,0.696721503140708,0.510056528745569,0.801987540929537,0.56989305307098,0.941806425632003,0.933355025416481,0.909139144638062,0.732072509526096,0.592967714145717,0.918728991743189,0.851854795484698,0.84596658546712,0.917876397697419,0.874825324600915,0.841708926972575,0.777140591512339,0.58626024901363,0.485334437201925,0.71134683184957,0.880093385346273,0.776706976821415,0.596521144454348,0.598885991062634,0.8699095097969,0.74491581372322,0.487510142782653,0.866687921496051,0.563511458124663,0.551933770409441,0.560398499741125,0.401568302426379,0.295042265857646,0.539999278375893,0.773342701647121,0.706743253610459,0.819219494885059,0.280246551978601,0.1656711498795,0.480095717523764,0.579150368402901,0.861128565455535,0.74552550936655,0.115489264315279,0.117425316314455,0.225308158670357,0.100072620032896,0.0338897166297522,0.801623398811872,0.243670883061546,0.508088704526338,0.0852579895248526,0.04564286413713,0.214802166318746,0.0564022717772925,0.382885676625533,0.200549839082321,0.311535310914005,0.258138196930993,0.102226823909009,0.0435616466221346,0.512151570812659,0.0654817012290523,0.0533990191163109,0.127033151765497,0.378010700455479,0.161834233704694,0.0919301410212543,0.173580925383209,0.768307457438828,0.266640537519705,0.285239110874472,0.242130882951872,0.355220256305992,0.430722754392315,0.159186542627298,0.900410391518807,0.235900916798952,0.0325129644926548,0.388276801425735,0.608005989281272,0.174802279358572,0.588501036622004,0.813476893571238,0.279621580060553
0.587442217165419,0.368259507544896,0.320646242922526,0.552774321707246,0.433767169771953,0.308037448759847,0.610083952679064,0.761861417062456,0.684458409371255,0.677231062114256,0.207916311562402,0.865769423426028,0.862840650879748,0.784947841285909,0.808430157695024,0.818901470358446,0.742059264446143,0.390936565518166,0.898949214619808,0.433588269469296,0.94996772250003,0.788053395385035,0.554723926888669,0.857577358331991,0.914569054321187,0.763111917139563,0.939635988694549,0.949473601399448,0.895623524903917,0.739652281242453,0.766658617231564,0.687847658280659,0.566959103456274,0.547777077264305,0.829493850974727,0.947443274618673,0.874306995064649,0.499494822792776,0.75077562335616,0.823717064674962,0.864247294640271,0.820765763962797,0.852354008616262,0.88396634412841,0.352341216539529,0.365177701875498,0.40211258697452,0.297213792133291,0.528893841667415,0.335726251229497,0.781263183240638,0.533087843161935,0.361533108191857,0.180035717651622,0.277251546388848,0.640000083529058,0.2840268471509,0.671678007446053,0.326357434476528,0.193946172664153,0.128440224570419,0.172919578961581,0.0644431729523468,0.746835939550217,0.0856036931154952,0.873709617672865,0.209751217222031,0.0444755617055278,0.507238288562403,0.0697017032995067,0.477163323526917,0.291906986263994,0.0536223199298866,0.0761952509959118,0.10200256270945,0.277281034235152,0.234830223369054,0.235916859215413,0.188907959036985,0.0238600473997076,0.613363752483744,0.106405125081399,0.142970473352527,0.08112775804103,0.265121952983289,0.0919581177035421,0.839638146459934,0.136565256341605,0.376931509109775,0.13991945990169,0.28746123410447,0.607953780284423,0.821158592992531,0.139599316492664,0.594756850603355,0.877923178885659,0.26371764583022,0.879534916373698,0.586305717945169,0.139996203080229
0.582366513456526,0.0892569891832452,0.343939339579463,0.923747034678365,0.180598448067418,0.134330846644669,0.419843449533112,0.392933966155738,0.54834608161189,0.697491976571263,0.41315109778018,0.935252472193091,0.575561378447793,0.384085242249178,0.498235216684744,0.715948378929741,0.948392180798296,0.656306796284266,0.679628223870139,0.954594054445682,0.960043381742165,0.794906944050524,0.914789687990077,0.323114057007254,0.889467666997643,0.584963194750157,0.964483261475144,0.95528078089502,0.833008878871901,0.613345754838815,0.917545786096003,0.675652674912227,0.600576136716662,0.467182292911901,0.654061928868738,0.828028797948472,0.951530019312357,0.525934614608083,0.838424765352017,0.959785452285972,0.785145333995481,0.808232784115483,0.704881860333688,0.591714359556399,0.135669313315018,0.386385621515174,0.726091328074198,0.348070592056184,0.625884727170195,0.462992683881456,0.529885350195659,0.787867478520159,0.529714627165683,0.283892118878192,0.280246376544682,0.748984482949815,0.527208124502773,0.529276955649568,0.466467045974634,0.0583973236782533,0.180570592230077,0.12247960437515,0.0741965106290462,0.524665593284189,0.371682224217387,0.74462063305659,0.0931486318703514,0.0339150434298065,0.209674045974089,0.365360978984446,0.259530171326674,0.28168271467911,0.132580264675799,0.290565697532099,0.257910997674259,0.135956355200511,0.172249166209498,0.306261391519936,0.300432454932467,0.0267512380201321,0.327464528807141,0.0553424960997732,0.0541920969860724,0.489538592516711,0.411426532148349,0.152019457127283,0.409380900931456,0.355106350420582,0.299149166318529,0.18309276647053,0.716087933226752,0.434240853305698,0.543503111582045,0.0598407965574623,0.411953236982359,0.62678391202981,0.613770987350279,0.641473195836708,0.472359167298773,0.392620585613527
0.291895918930525,0.252937835391551,0.785902360900085,0.808417065715043,0.543704623114973,0.356975238414517,0.685436451683985,0.456676249029574,0.620112186835881,0.608405109803732,0.493213306014517,0.626277357835094,0.806141159112837,0.771734687504328,0.8018231153151,0.577133219699634,0.756462019484844,0.732328635474658,0.910111868479385,0.833686766835396,0.55573571662135,0.934390743624048,0.618895431234249,0.445304741535494,0.904059613784101,0.930094261499098,0.815117345795716,0.793167274606972,0.913227205529455,0.591795986153066,0.776140902209632,0.638694807397551,0.8183403072284,0.833955773189698,0.734026490375466,0.862948628794782,0.795417580469144,0.423245324642532,0.870563074783734,0.669398530864361,0.551699796676826,0.798087778201672,0.925980430702866,0.778553714168896,0.40070042913034,0.504192007405346,0.524918962678041,0.314523596826546,0.494156219238637,0.734183438587439,0.626366891362609,0.806160497538291,0.373608757966997,0.179917876699112,0.552227777749741,0.44682624172321,0.480346505410707,0.650160883477584,0.190467789105142,0.386476722518204,0.295998544180116,0.151064247133388,0.0639124502419246,0.51770879043008,0.0641641258381913,0.52229132382783,0.0687848138006945,0.0415993271255706,0.291566816651156,0.117344851530174,0.269962467910819,0.497408906097872,0.235387018255909,0.125281993482282,0.18491842691116,0.0443850385208552,0.185213277057961,0.191010503101951,0.29402934327652,0.052735660887063,0.299844457245809,0.185702517254206,0.114761958697289,0.51198311146922,0.403463881860057,0.413938213061879,0.61063628477085,0.210379403152605,0.227646880584074,0.157969110028631,0.456727621421498,0.504772105262737,0.651134369827301,0.217025002828193,0.407661050680456,0.63660811502007,0.342230471306493,0.264736902309137,0.506447216241438,0.42725524037453
0.352520587707964,0.377245966613606,0.570778232158023,0.647865738834433,0.146744409799631,0.220460481537423,0.771180591281098,0.535336267021845,0.581069334163515,0.704706279680606,0.403232543370974,0.692561623252491,0.883429817994627,0.678720208190501,0.675898040914337,0.761169303768008,0.92013127314524,0.368148732823247,0.81407119040909,0.838059416507083,0.92674623853469,0.514775372366495,0.659111798581169,0.519923815747424,0.859020974019472,0.974735071986381,0.905548040478535,0.6926523276913,0.856692036560777,0.689119401084022,0.916138305419475,0.475441993535814,0.797479063952951,0.779581746596831,0.660827177638911,0.757348966348089,0.917949274045148,0.643405205109903,0.804246514674464,0.814310258920357,0.787489892523445,0.827606294901095,0.787085791792194,0.726852089938936,0.330671423519748,0.711867281941467,0.669525008228319,0.439377069240016,0.539834136460612,0.568490541441861,0.592756677000088,0.832591533034669,0.361987442912426,0.178422036452427,0.331381273095866,0.400486010756374,0.803159083008374,0.855707981389597,0.181020742090307,0.101325952612947,0.496057161436036,0.127646032763598,0.039708106318985,0.889297042365567,0.168108529264255,0.681133085188665,0.0882382462776983,0.115187897179486,0.577127412895807,0.0828796764441689,0.596148059872147,0.199791777838152,0.400991948843246,0.345369902884813,0.107584860149349,0.046426137439655,0.112359229679093,0.0813602291958386,0.163029366196689,0.18938051452197,0.685841754083581,0.181775133653568,0.094092639789699,0.375814228397866,0.253479186317558,0.421291113512641,0.260078983493977,0.174132329123945,0.283050324589896,0.433231851393628,0.610865229023412,0.7552836939386,0.531161853109138,0.0923796400327049,0.589415648314469,0.635166090398529,0.49584016850334,0.634017147481951,0.277789132014443,0.205390291465337
0.191196941385289,0.220842756100552,0.728409005987484,0.256709662220777,0.313141297030524,0.820108892622124,0.867777510727593,0.673655399147427,0.698386899493134,0.324386987715749,0.352653731208871,0.51268843035923,0.812925379649562,0.784618076567223,0.70258463652377,0.839234907110927,0.850236277938683,0.63914993108973,0.542288537459211,0.480775764359799,0.81130225374618,0.703021615235165,0.96012137944409,0.814020489549698,0.819331166858412,0.943257811214364,0.913027409662834,0.73120846689963,0.919261120639767,0.773053770372217,0.8535392419237,0.768812226836024,0.552733372801657,0.799659847905155,0.79075995875161,0.891371077639195,0.833818639694125,0.563031197110787,0.696047170765989,0.862873083749457,0.747005321795674,0.534007286801812,0.711910184055342,0.720310010783164,0.336842328151656,0.105608025679611,0.761808161985225,0.529349742036083,0.674535654047407,0.843630430220607,0.451454215473805,0.648039559278123,0.42517143379272,0.210026736899955,0.25875039591454,0.481703831312059,0.242293312166379,0.661536517797148,0.149014487755344,0.224815556197997,0.36608674411644,0.463634701526863,0.0447279474827818,0.59895421805523,0.105431989422335,0.804830167807111,0.0337501730407268,0.277595220830163,0.276665041261413,0.245805649312699,0.258741132618323,0.134294148994508,0.131158064508367,0.0688429985621346,0.137884695748656,0.0472462089556596,0.198307025952224,0.14722219822831,0.115194028912542,0.0450786460604526,0.638684411776761,0.217271251047146,0.12827002175841,0.125401199834131,0.425857902785484,0.316063773852042,0.347092648842092,0.321203947669294,0.551029467943338,0.182879032899391,0.602614291170082,0.890390363505675,0.480296228080995,0.0315862105599182,0.168578485605575,0.433525438935684,0.161651063261835,0.644603838130947,0.34989743764775,0.239879078016938
0.494744901096501,0.284752323583388,0.466654933836599,0.519172822148458,0.211066661612292,0.339830203125137,0.347851346350705,0.677932520958003,0.776829884751929,0.504418794890294,0.697736833754287,0.736173925113033,0.833136563809506,0.602291374626535,0.408313407651221,0.855931481331728,0.53644278065254,0.743351626832243,0.768392023290207,0.580229177556764,0.843986441043616,0.822149233718407,0.817592044973376,0.761779852608827,0.934911614426692,0.866018287903133,0.932365487929241,0.834215617470031,0.8028807042561,0.573007745570465,0.80993058886712,0.685507517822929,0.627839176790741,0.644670685172468,0.856790163078666,0.902430854290675,0.938345904007455,0.760405258829701,0.799081653664799,0.584312847547654,0.780570461396896,0.436231483965161,0.790301275395036,0.675402478334202,0.522101974119194,0.401575704837205,0.732340912712835,0.578900014769274,0.517375560315186,0.64248604894326,0.377553616983013,0.705776141553625,0.540476091030537,0.180988752607154,0.412123332434168,0.85651961437348,0.183357598594072,0.842590743798837,0.187717041735942,0.0906871509641604,0.14747764534371,0.179646456045487,0.106693578628608,0.710546333712409,0.292806203264615,0.567132490861549,0.0468058030523236,0.0802705357204415,0.265508352626568,0.0573660408929579,0.550725879279908,0.293897983496896,0.185733451581965,0.0763092174878205,0.143324626502308,0.161478113454867,0.241290853256668,0.146168349863402,0.232233033632805,0.238938801277845,0.229021827274432,0.0454559287665654,0.118510818244137,0.251193207279059,0.189063671020665,0.16466151141361,0.704149646088969,0.269330163344024,0.272382131204697,0.211070127068356,0.344767809532173,0.727934698094957,0.590795120103596,0.0518404135639245,0.40914201632352,0.542660245034824,0.273468019000332,0.196005069426791,0.62451906347493,0.228037080507746
0.449488590566405,0.826123438863228,0.438064507179159,0.55704644766405,0.273767809518732,0.295811524266855,0.6090645935247,0.529832015511596,0.546813999057943,0.141625989181862,0.184973388711669,0.777530328105746,0.630543108984097,0.900424175901121,0.770667870435837,0.902969511916096,0.868788009758466,0.865158944320226,0.957091924731909,0.842727401854356,0.774368335458711,0.694454435241621,0.847150895255451,0.578444728052503,0.824954262159598,0.873632689375093,0.891215841178652,0.892559090930459,0.894084551894786,0.674884042285299,0.873147418486667,0.80802587413438,0.673733109094524,0.850606924325708,0.847187378571514,0.674229957492197,0.734313562849625,0.384210600359733,0.919040989934899,0.616977254951348,0.841859469868413,0.829663645938208,0.826934635430535,0.68693000177549,0.375087349558111,0.497860356143232,0.732887228712035,0.356600928519559,0.285882008676736,0.749310569671784,0.679406693609919,0.797705571973491,0.748580728558173,0.168013787094174,0.184572987899558,0.64402827185194,0.531555704274004,0.833685393179601,0.344084060321236,0.151028828761464,0.402178744481206,0.146588547613617,0.0884500003772659,0.728420258491482,0.145521676124237,0.724519724378275,0.147095593760304,0.0836370608170613,0.308117373019063,0.0816474690988166,0.420656111274019,0.111103732463367,0.112632774452386,0.279598256487684,0.0351014877762554,0.116758814971626,0.0972563137735413,0.124578753863232,0.132015894717263,0.144461763878868,0.332787262610901,0.0315445575891805,0.302573707426068,0.12865737910681,0.378262548077618,0.172032956453914,0.248989515414397,0.317658855620503,0.189485182743676,0.209464242895957,0.222535805515298,0.810188499817597,0.548024298364737,0.253103061901201,0.274393631155319,0.687124466880147,0.296554157082462,0.773017277514648,0.625116594654261,0.250847536930335
0.579196832602762,0.598492686075901,0.325089633822532,0.590590942973455,0.710998532256594,0.44827025869546,0.468830933986784,0.401769590284886,0.770642436732904,0.811672473573511,0.579715056412686,0.819611248272609,0.706145680317005,0.776389386037411,0.684227187416124,0.695239969853079,0.710063919504538,0.488214261424873,0.715980216852803,0.881032959206041,0.797755230688476,0.527913109069429,0.820550714479188,0.670795648768905,0.787188272228726,0.887554295204075,0.90139387651895,0.437952285276663,0.938989616577708,0.812200436279641,0.894635956365442,0.746061569809772,0.601166501141684,0.593615820077733,0.640243377776142,0.849870438760819,0.761224377822685,0.676431932536775,0.90220604332381,0.638180725502486,0.600863121665824,0.541596746165499,0.805175848745821,0.676611741741131,0.446980277408516,0.293534204738977,0.21213878256075,0.640823704954072,0.422910551064136,0.732941111928279,0.529282285810342,0.889865492354712,0.394362287596009,0.253982866411027,0.244741796811265,0.428403312335359,0.675301507362622,0.880450909134077,0.449500140991251,0.241989691309411,0.407530601848614,0.207876572219224,0.0739970957591003,0.905135083096798,0.281214681710235,0.502577843738842,0.0804211650661354,0.0879454403702469,0.278638909995057,0.0566890233341545,0.501319170700144,0.180717686480399,0.393112778662196,0.0812890729226244,0.0513100498305532,0.0854745055997491,0.218545903346514,0.530863608666708,0.433258519893564,0.233360714676576,0.199874891544661,0.246793192947542,0.0674515059515599,0.0844239928934482,0.371036188727072,0.090174042264011,0.567190283559102,0.499915818067818,0.616323992236952,0.531213972971899,0.479745761846667,0.681747021348924,0.515958106077077,0.264204912162164,0.575850068557011,0.735547932362657,0.309842398091094,0.556648362394773,0.415127557418467,0.3101087893386
0.634527824330108,0.482397774989144,0.79777400007713,0.582373983636419,0.407254314902596,0.702621751973215,0.423401871683621,0.524644657180451,0.691743608029385,0.843489273225153,0.409694007323096,0.728926150923906,0.913654487706421,0.842666068869055,0.733732227938594,0.63421684232383,0.665095443653672,0.30846154274759,0.668345550289849,0.82465540670297,0.930016251201459,0.930964087536294,0.930244796726943,0.733911624744062,0.938613785136846,0.838060154000843,0.882368747071681,0.904994506403775,0.818688698064253,0.807553782988191,0.910502372295658,0.594565572884993,0.424118462995979,0.918046963430681,0.655649374526199,0.948468397203143,0.887598708815118,0.468524412446609,0.8288687045858,0.81615489144099,0.462049618991362,0.743567617467028,0.685490898940517,0.579413012793283,0.586685438217099,0.510253852189278,0.544718129331452,0.392963986179529,0.568156133251527,0.799641691134926,0.787869127817801,0.750706583289976,0.390251519888253,0.149929424994592,0.51644666431185,0.681232784187454,0.528073957926449,0.837148631475314,0.110604054776437,0.382573429859513,0.421813103002398,0.17233194531825,0.0635693493765385,0.895875795333277,0.185589081372938,0.539067899927642,0.10275833920551,0.0136665721324752,0.473295424459853,0.190362086885399,0.38795953324986,0.0302488545222241,0.354608692242663,0.0825200398232499,0.453995824080188,0.075518719664843,0.667869814111453,0.361255926389894,0.50410530186076,0.0754249853398248,0.24481016354321,0.236069985070838,0.147201029988881,0.210511625164502,0.489109016035608,0.177834604135071,0.318994937484609,0.197146045893308,0.198355133117663,0.148289137523095,0.621469147976896,0.563568137121767,0.526019067118876,0.120939877251911,0.694973896670262,0.744661115605163,0.193906469308446,0.674350136136385,0.829667317070035,0.418094965916167
0.307886248015484,0.399199213544375,0.714003217449747,0.693759449719905,0.209253998900908,0.443780190349906,0.268601977764861,0.670881650030997,0.856209249695192,0.377620062089415,0.682633977787229,0.766303916803581,0.823936658486187,0.604909618441918,0.619656267322308,0.599339716027468,0.782289954657913,0.74563465479459,0.857925916318488,0.574298598435393,0.948663367782429,0.755760342487005,0.950743152166371,0.533634681722598,0.939844083937219,0.904189447929072,0.870809192225928,0.793550366464406,0.660184310280198,0.837748256916762,0.826333660643413,0.503504632074256,0.48430359582223,0.68456171715905,0.913415890705897,0.885177767573869,0.882660579032308,0.537567661805805,0.657833252076041,0.633495946208192,0.674160374052121,0.526540476993776,0.490655035133431,0.8074421479496,0.353590192598426,0.591393719091384,0.556476369537013,0.52429455369025,0.58635868350622,0.649649314579412,0.383291438491135,0.840656093502178,0.344127238847115,0.252409306289079,0.380871043261383,0.480767388571426,0.552716744082562,0.707446779651667,0.277404309740544,0.174107165209845,0.354756956847165,0.118261556356176,0.0726192227360667,0.455568785825669,0.451899675968872,0.729560329504032,0.0355851649522451,0.0732579184496212,0.860211040522247,0.0609356618379927,0.291182286680831,0.143314374461789,0.290867672704288,0.344087360811484,0.122002088347556,0.119125715708023,0.210930110831734,0.60810014726715,0.0950605750232398,0.142835298331768,0.720903840464285,0.215734130556194,0.103963317048115,0.175245770146717,0.83585825568981,0.0983950379838507,0.319569203499344,0.132526138236332,0.247516541063729,0.131597137026639,0.323185620288289,0.34926469328192,0.320775748774599,0.126527856203823,0.319635744701832,0.45240319000674,0.283229034991525,0.212195805118934,0.546370574766036,0.245376870549418
0.731298411941868,0.487499736695401,0.673132997904288,0.722070790839031,0.223994324362055,0.286185103917488,0.652738088086164,0.624760808948704,0.68465399987846,0.781734984761009,0.339207427265649,0.918417677198134,0.946147107904173,0.903573589573801,0.808590643250371,0.701721632426217,0.444780559015309,0.443454586412153,0.464795355214991,0.824708606111758,0.921581078009455,0.87915485786152,0.914264880677123,0.425936010395253,0.81299019931373,0.684524023596002,0.910106401448961,0.855770850826843,0.826829183394124,0.669937703776098,0.875207307966666,0.851420041420218,0.608834899469581,0.816430967575669,0.775263426804504,0.840770180728595,0.887923658995241,0.486006177937015,0.616605018927426,0.919425168980759,0.795451928619287,0.329360380414967,0.918928824466734,0.708407184116928,0.399202125634125,0.667939398842433,0.343202996745427,0.268161326648044,0.289469451760129,0.46995544725018,0.57473766910092,0.709271350251052,0.36732202777891,0.154368718841226,0.350733969542562,0.581570260618323,0.601106447662008,0.701719045872794,0.221426631865064,0.120963428129395,0.435818775776681,0.0594279008730448,0.0298564750302016,0.832839492047013,0.175612426510728,0.683381840280773,0.0593410414350973,0.0261362623234352,0.147455177161123,0.0539945353709737,0.32189188481803,0.0630967858708623,0.15743327746049,0.152291733813766,0.122992189442524,0.208782713136935,0.354298246931363,0.427692743976106,0.0360441244481604,0.0274732464255776,0.404712849112448,0.250095760105348,0.0489556510074095,0.151300390050121,0.782234636681459,0.173189323102324,0.475772803347617,0.134841222497281,0.133338269619157,0.288080173333449,0.495593241415056,0.202580520732874,0.363328535344569,0.0896393876720884,0.677307678981322,0.546823995848121,0.0604252510362293,0.45475237468493,0.798937882666874,0.363645393129535
0.564236841485138,0.626626319811969,0.412036332898973,0.787335348074831,0.190950737946733,0.49231611174558,0.687632702006513,0.289485416093936,0.574638932490428,0.52916548696002,0.225436685404458,0.786128327957319,0.800290337663415,0.454382887948944,0.64121018943759,0.706995579258168,0.611975409833798,0.501084172708833,0.835085420193815,0.838079291699175,0.898324058485982,0.929040257551256,0.743725966247942,0.837701322707088,0.75227378453712,0.901815711045153,0.833064212330553,0.93662179016803,0.930645038847377,0.858231471700418,0.949434463950628,0.833625890200484,0.590523293536398,0.395851943945901,0.795059530231239,0.942589457289146,0.890991627621989,0.654464358049979,0.74100834618857,0.721575193163814,0.733565227694133,0.325179914760707,0.836153428666957,0.54109213371869,0.525934994816217,0.685227867781026,0.610178392132613,0.261895326441008,0.437634834156285,0.743244583513114,0.584743515279632,0.853241084737047,0.520749577120701,0.447503676524662,0.584916505937819,0.309229371634182,0.456223644258391,0.803736549934345,0.434012467289648,0.283676350222677,0.537710937539938,0.265364435549805,0.116224627224885,0.932066079536126,0.491142425352568,0.225399977388821,0.0451441447122361,0.068719068015577,0.585224809320243,0.0687065002482276,0.24156280023437,0.129556391481634,0.0804328356491789,0.272757358218541,0.174305462221725,0.0869137830298039,0.224881388921553,0.115661396902635,0.310197728604248,0.0673599678333976,0.120228423632663,0.0807016247233116,0.179570658456983,0.232576327809026,0.467911560234856,0.113615125991768,0.37407473055194,0.155863824093524,0.146514380044892,0.140191729236926,0.571968178782415,0.430198353488855,0.596680062450921,0.0908250867395858,0.497912285950644,0.813555709342872,0.153074884898068,0.657546275626192,0.485027686414235,0.361622175938444
0.516724186064511,0.106772803438796,0.426777246555454,0.571767412299164,0.196282231383352,0.474766472405208,0.393578208583102,0.384858829843365,0.527938163795484,0.600876560213799,0.686835297846582,0.570135698069335,0.683194329535658,0.551605566239318,0.640153676253595,0.784538569608499,0.737056559513268,0.63169887296028,0.894556729006062,0.759071602087972,0.713811871204374,0.660706296459135,0.630969798422378,0.866467374150393,0.868909723659521,0.857168047355832,0.896803002393846,0.783195213639027,0.940784196005251,0.541658043567671,0.825012507494787,0.632956067703119,0.81652745761704,0.481890771841915,0.657249788718993,0.870372498724053,0.521624615250911,0.767853052035897,0.88331146597609,0.728397086806499,0.844905829226396,0.54350715050729,0.729736303943469,0.780223409325936,0.24784980548345,0.416116107627388,0.260276020931519,0.556714298497976,0.460961174504207,0.492387368784724,0.415859028366823,0.906846182514239,0.567915631493609,0.141792742457806,0.448338348010872,0.459629622190211,0.279588253649774,0.851921242530882,0.213026104377639,0.154277268609875,0.308362861762098,0.218560160294373,0.103534069892371,0.815508113527549,0.313685676183811,0.628793929351508,0.148209301084767,0.18523112222591,0.505279812223375,0.572502077320539,0.0937893440187372,0.293919912165508,0.231265899073709,0.0562467442742441,0.142539617958647,0.123454945948353,0.240806140943696,0.215741227350411,0.111328665122162,0.100238211906513,0.467344970771382,0.173746104120343,0.352743221293025,0.247248496249283,0.280790567244445,0.767391856736766,0.696335557580668,0.197928319563956,0.127714811592667,0.3868578419435,0.57758796674295,0.428273985907711,0.386132841895992,0.141026534376322,0.516464907374671,0.700217337427935,0.27286453241697,0.74299779199052,0.611064424866071,0.0679987764272462
